Kernel,Class,F1-Score,Precision,Recall,k,lambda
SSK,1,0.7272727272727272,0.6666666666666666,0.8,5.0,0.3
SSK,2,0.5806451612903226,0.8181818181818182,0.45,5.0,0.3
SSK,3,0.8205128205128205,0.8421052631578947,0.8,5.0,0.3
SSK,0,0.8181818181818182,0.75,0.9,5.0,0.5
SSK,1,0.8108108108108107,0.8823529411764706,0.75,5.0,0.5
SSK,2,0.7692307692307692,0.7894736842105263,0.75,5.0,0.5
SSK,3,0.9,0.9,0.9,5.0,0.5
SSK,0,0.8636363636363635,0.7916666666666666,0.95,5.0,0.7
SSK,1,0.8648648648648648,0.9411764705882353,0.8,5.0,0.7
SSK,2,0.8000000000000002,0.8,0.8,5.0,0.7
SSK,3,0.9230769230769231,0.9473684210526315,0.9,5.0,0.7
WK,0,0.9473684210526316,1.0,0.9,,
WK,1,0.9268292682926829,0.9047619047619048,0.95,,
WK,2,0.9500000000000001,0.95,0.95,,
WK,3,0.975609756097561,0.9523809523809523,1.0,,
NGK,0,0.9473684210526316,1.0,0.9,5.0,
NGK,1,0.9302325581395349,0.8695652173913043,1.0,5.0,
NGK,2,0.9473684210526316,1.0,0.9,5.0,
NGK,3,0.975609756097561,0.9523809523809523,1.0,5.0,
SSK,0,0.6511627906976744,0.6086956521739131,0.7,5.0,0.01
SSK,1,0.4406779661016949,0.3333333333333333,0.65,5.0,0.01
SSK,2,0.37037037037037035,0.7142857142857143,0.25,5.0,0.01
SSK,3,0.3225806451612903,0.45454545454545453,0.25,5.0,0.01
SSK,0,0.6808510638297872,0.5925925925925926,0.8,5.0,0.03
SSK,1,0.425531914893617,0.37037037037037035,0.5,5.0,0.03
SSK,2,0.47058823529411764,0.5714285714285714,0.4,5.0,0.03
SSK,3,0.5625000000000001,0.75,0.45,5.0,0.03
SSK,0,0.6976744186046512,0.6521739130434783,0.75,5.0,0.05
SSK,1,0.47058823529411764,0.3870967741935484,0.6,5.0,0.05
SSK,2,0.5161290322580645,0.7272727272727273,0.4,5.0,0.05
SSK,3,0.5142857142857143,0.6,0.45,5.0,0.05
SSK,0,0.6818181818181818,0.625,0.75,5.0,0.07
SSK,1,0.4150943396226416,0.3333333333333333,0.55,5.0,0.07
SSK,2,0.48275862068965514,0.7777777777777778,0.35,5.0,0.07
SSK,3,0.4117647058823529,0.5,0.35,5.0,0.07
SSK,0,0.5957446808510639,0.5185185185185185,0.7,5.0,0.09
SSK,1,0.48,0.4,0.6,5.0,0.09
SSK,2,0.37037037037037035,0.7142857142857143,0.25,5.0,0.09
SSK,3,0.5555555555555556,0.625,0.5,5.0,0.09
SSK,0,0.6976744186046512,0.6521739130434783,0.75,5.0,0.1
SSK,1,0.4528301886792453,0.36363636363636365,0.6,5.0,0.1
SSK,2,0.4848484848484849,0.6153846153846154,0.4,5.0,0.1
SSK,3,0.45161290322580644,0.6363636363636364,0.35,5.0,0.1
SSK,0,0.8181818181818182,0.75,0.9,5.0,0.3
SSK,1,0.5945945945945946,0.6470588235294118,0.55,5.0,0.3
SSK,2,0.75,0.75,0.75,5.0,0.3
SSK,3,0.717948717948718,0.7368421052631579,0.7,5.0,0.3
SSK,0,0.9230769230769231,0.9473684210526315,0.9,5.0,0.5
SSK,1,0.9047619047619048,0.8636363636363636,0.95,5.0,0.5
SSK,2,0.9473684210526316,1.0,0.9,5.0,0.5
SSK,3,0.975609756097561,0.9523809523809523,1.0,5.0,0.5
SSK,0,0.9230769230769231,0.9473684210526315,0.9,5.0,0.7
SSK,1,0.9047619047619048,0.8636363636363636,0.95,5.0,0.7
SSK,2,0.9743589743589743,1.0,0.95,5.0,0.7
SSK,3,0.9500000000000001,0.95,0.95,5.0,0.7
WK,0,0.9473684210526316,1.0,0.9,,
WK,1,0.9523809523809523,0.9090909090909091,1.0,,
WK,2,1.0,1.0,1.0,,
WK,3,1.0,1.0,1.0,,
NGK,0,0.9473684210526316,1.0,0.9,5.0,
NGK,1,0.9523809523809523,0.9090909090909091,1.0,5.0,
NGK,2,1.0,1.0,1.0,5.0,
NGK,3,1.0,1.0,1.0,5.0,
SSK,0,0.6521739130434783,0.5769230769230769,0.75,5.0,0.01
SSK,1,0.5283018867924527,0.42424242424242425,0.7,5.0,0.01
SSK,2,0.6857142857142857,0.8,0.6,5.0,0.01
SSK,3,0.30769230769230765,0.6666666666666666,0.2,5.0,0.01
SSK,0,0.7894736842105262,0.8333333333333334,0.75,5.0,0.03
SSK,1,0.5882352941176471,0.4838709677419355,0.75,5.0,0.03
SSK,2,0.7222222222222223,0.8125,0.65,5.0,0.03
SSK,3,0.5142857142857143,0.6,0.45,5.0,0.03
SSK,0,0.7,0.7,0.7,5.0,0.05
SSK,1,0.5833333333333334,0.5,0.7,5.0,0.05
SSK,2,0.8108108108108107,0.8823529411764706,0.75,5.0,0.05
SSK,3,0.5142857142857143,0.6,0.45,5.0,0.05
SSK,0,0.6818181818181818,0.625,0.75,5.0,0.07
SSK,1,0.45454545454545453,0.4166666666666667,0.5,5.0,0.07
SSK,2,0.6857142857142857,0.8,0.6,5.0,0.07
SSK,3,0.4324324324324324,0.47058823529411764,0.4,5.0,0.07
SSK,0,0.723404255319149,0.6296296296296297,0.85,5.0,0.09
SSK,1,0.4186046511627907,0.391304347826087,0.45,5.0,0.09
SSK,2,0.8235294117647058,1.0,0.7,5.0,0.09
SSK,3,0.4444444444444445,0.5,0.4,5.0,0.09
SSK,0,0.6956521739130435,0.6153846153846154,0.8,5.0,0.1
SSK,1,0.47826086956521735,0.4230769230769231,0.55,5.0,0.1
SSK,2,0.7428571428571429,0.8666666666666667,0.65,5.0,0.1
SSK,3,0.4242424242424242,0.5384615384615384,0.35,5.0,0.1
SSK,0,0.7272727272727272,0.6666666666666666,0.8,5.0,0.3
SSK,1,0.64,0.5333333333333333,0.8,5.0,0.3
SSK,2,0.6857142857142857,0.8,0.6,5.0,0.3
SSK,3,0.5806451612903226,0.8181818181818182,0.45,5.0,0.3
SSK,0,0.8421052631578948,0.8888888888888888,0.8,5.0,0.5
SSK,1,0.7999999999999999,0.72,0.9,5.0,0.5
SSK,2,0.8780487804878048,0.8571428571428571,0.9,5.0,0.5
SSK,3,0.8333333333333334,0.9375,0.75,5.0,0.5
SSK,0,0.888888888888889,1.0,0.8,5.0,0.7
SSK,1,0.8085106382978724,0.7037037037037037,0.95,5.0,0.7
SSK,2,0.8780487804878048,0.8571428571428571,0.9,5.0,0.7
SSK,3,0.888888888888889,1.0,0.8,5.0,0.7
WK,0,0.9473684210526316,1.0,0.9,,
WK,1,0.9302325581395349,0.8695652173913043,1.0,,
WK,2,0.9743589743589743,1.0,0.95,,
WK,3,1.0,1.0,1.0,,
NGK,0,0.9473684210526316,1.0,0.9,5.0,
NGK,1,0.9302325581395349,0.8695652173913043,1.0,5.0,
NGK,2,0.9743589743589743,1.0,0.95,5.0,
NGK,3,1.0,1.0,1.0,5.0,
SSK,0,0.6976744186046512,0.6521739130434783,0.75,5.0,0.01
SSK,1,0.5423728813559321,0.41025641025641024,0.8,5.0,0.01
SSK,2,0.35714285714285715,0.625,0.25,5.0,0.01
SSK,3,0.6666666666666666,1.0,0.5,5.0,0.01
SSK,0,0.75,0.75,0.75,5.0,0.03
SSK,1,0.5777777777777778,0.52,0.65,5.0,0.03
SSK,2,0.5714285714285715,0.6666666666666666,0.5,5.0,0.03
SSK,3,0.6,0.6,0.6,5.0,0.03
SSK,0,0.8108108108108107,0.8823529411764706,0.75,5.0,0.05
SSK,1,0.6382978723404256,0.5555555555555556,0.75,5.0,0.05
SSK,2,0.5,0.5625,0.45,5.0,0.05
SSK,3,0.65,0.65,0.65,5.0,0.05
SSK,0,0.8648648648648648,0.9411764705882353,0.8,5.0,0.07
SSK,1,0.6363636363636365,0.5833333333333334,0.7,5.0,0.07
SSK,2,0.5789473684210527,0.6111111111111112,0.55,5.0,0.07
SSK,3,0.6341463414634146,0.6190476190476191,0.65,5.0,0.07
SSK,0,0.7777777777777777,0.875,0.7,5.0,0.09
SSK,1,0.5833333333333334,0.5,0.7,5.0,0.09
SSK,2,0.4736842105263158,0.5,0.45,5.0,0.09
SSK,3,0.5263157894736842,0.5555555555555556,0.5,5.0,0.09
SSK,0,0.7894736842105262,0.8333333333333334,0.75,5.0,0.1
SSK,1,0.5714285714285714,0.4827586206896552,0.7,5.0,0.1
SSK,2,0.37499999999999994,0.5,0.3,5.0,0.1
SSK,3,0.6829268292682926,0.6666666666666666,0.7,5.0,0.1
SSK,0,0.8205128205128205,0.8421052631578947,0.8,5.0,0.3
SSK,1,0.6956521739130435,0.6153846153846154,0.8,5.0,0.3
SSK,2,0.7027027027027027,0.7647058823529411,0.65,5.0,0.3
SSK,3,0.7894736842105262,0.8333333333333334,0.75,5.0,0.3
SSK,0,0.8648648648648648,0.9411764705882353,0.8,5.0,0.5
SSK,1,0.8163265306122449,0.6896551724137931,1.0,5.0,0.5
SSK,2,0.8717948717948718,0.8947368421052632,0.85,5.0,0.5
SSK,3,0.8571428571428571,1.0,0.75,5.0,0.5
SSK,0,0.8947368421052632,0.9444444444444444,0.85,5.0,0.7
SSK,1,0.851063829787234,0.7407407407407407,1.0,5.0,0.7
SSK,2,0.9230769230769231,0.9473684210526315,0.9,5.0,0.7
SSK,3,0.888888888888889,1.0,0.8,5.0,0.7
